word,pos_symbol,pos_word,meaning,sentiment score,sentiment,RESPONDENT BASIS,Respondent 1,Respondent 2,Respondent 3,Respondent 4,Respondent 5,Respondent 6,Respondent 7,Respondent 8,Respondent 9,Respondent 10,Respondent 11,Respondent 12,Respondent 13,Respondent 14,Respondent 15,Respondent 16,Respondent 17,Respondent 18,Respondent 19,Respondent 20
bokbok,NN,noun,a type of boring insect,-0.318,Negative,-1,0,-1,-1,0,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
bokbok,VB,verb,"crush , grind , mash , pound , powderise",-0.153,Negative,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
bokhon,JJ,adjective,hairy,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boko-boko,NN,noun,ankle,0,Neutral,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-1
bokol,NN,noun,"bud , flower",0,Neutral,0,0,0,0,0,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,0,0
bokol,NN,noun,knob,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bola,NN,noun,ball,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
bóla,NN,noun,"ball, round object.",0,Neutral,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0
bolkan,NN,noun,volcano,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,1,0,0,0
bolkán,NN,noun,volcano.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bómba,NN,noun,"bomb, hand pump for water.",0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
bombéro,NN,noun,fireman.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
bombílya,NN,noun,electric bulb.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bómbo,NN,noun,drum.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
boradór,NN,noun,eraser.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
bórda,NN,noun,"embroidery, design.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1
bórda,VB,verb,to embroider.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
botélya,NN,noun,bottle.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0
botíka,NN,noun,"medicine store, drug store.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
bóto,NN,noun,vote.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
bóto,VB,verb,"to vote, to cast a vote.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0
botones,NN,noun,button,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0
buas,RB,adverb,tomorrow,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búbu,VB,verb,"to baptize, to pour water into a container.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,0,0,0
bubún,NN,noun,well.,0.273,Positive,1,1,1,1,0,0,1,1,1,-1,0,1,1,1,1,1,1,0,-1,1,0
bubungán,NN,noun,roof.,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,0,0,0,0
budhi,NN,noun,"betrayal , treachery , foul play",-0.34,Negative,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
budhi,VB,verb,"deceive , betray",-0.784,Negative,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0
búdhi’,NN,noun,"conscience, inner self.",0,Neutral,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
búdhi’,VB,verb,"to betray, to be faithless, to be disloyal.",-0.735,Negative,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0
budiong,NN,noun,trumpet ; horn,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
búdlay,JJ,adjective,"difficult, hard.",-0.44,Negative,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
búdlay,VB,verb,"to feel the difficulty, to tire.",-0.34,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,-1,1
budyong,NN,noun,alternative spelling of budióng,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bug-at,JJ,adjective,heavy ; hefty,0,Neutral,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0
bug-at,NN,noun,gravity,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bug-os,JJ,adjective,"complete , whole",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
bug-os,VB,verb,do something completely,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bugá,VB,verb,"to belch forth, to spit out as a volcano.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bugal,JJ,adjective,arrogant,-0.494,Negative,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1
bugál,NN,noun,"pride, haughtiness.",0.34,Positive,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
bugál,VB,verb,"to be proud, to show off.",0.477,Positive,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1
bugál,JJ,adjective,"plentiful, abundant.",0,Neutral,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
bugál,VB,verb,"to be plentiful, to progress.",0.421,Positive,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,-1,1,-1
bugalon,VB,verb,to be or become proud,0.477,Positive,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1
bugas,NN,noun,"milled rice , white rice",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
bugas,NN,noun,pimple,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
bugas,VB,verb,to hull rice,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
bugás,NN,noun,unhusked rice grains.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0
bugay,NN,noun,"gift , present",0.44,Positive,1,0,1,1,0,1,1,1,1,1,1,1,1,-1,1,0,1,1,-1,1,1
bugay,NN,noun,donation,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
bugay,VB,verb,( charitable ) to make a gift or donation,0.681,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
bugáy,NN,noun,"grace, bounty, blessing.",0.718,Positive,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,-1,1
bugáy,VB,verb,"to shower with blessings, to give grace.",0.743,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0
buggaitan,JJ,adjective,"prominent , famous , outstanding , excelling , excellent , surpassing others in skill, the best of its kind",0.969,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,-1
bugkos,NN,noun,"bundle , parcel",0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0
bugkos,VB,verb,to tie,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
búgkus,NN,noun,"bundle, string used to tie a package.",0,Neutral,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0
búgkus,VB,verb,"to bundle together, to tie with a string.",0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
bugnaw,JJ,adjective,"chill , frigidity",0,Neutral,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
búgnu’,VB,verb,"to greet, to speak to, to interact with.",0.318,Positive,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
búgras,VB,verb,"of string, to break off, to snap off.",0,Neutral,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bugsay,NN,noun,"oar , paddle",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
bugsay,VB,verb,to oar or paddle,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0
búgsay,NN,noun,oar.,0,Neutral,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0
búgsay,VB,verb,"to row, to strike the water with an oar.",-0.128,Negative,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1
búgsuk,VB,verb,"to erect by driving into the soil, to thrust through with force to make it stand.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,-1,0,0
búgtaw,VB,verb,"to waken, to awake.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
bugto,VB,verb,"break , disconnect",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
búgtung,JJ,adjective,"alone, one and only.",-0.25,Negative,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,1,-1,0,1,-1,-1,1
búgtung,NN,noun,only-child.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,1,-1,0
búgtu’,VB,verb,"to snap, to break off.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
búg’at,JJ,adjective,"heavy, burdensome, cumbersome.",-0.421,Negative,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
búg’us,JJ,adjective,"entire, complete, whole-hearted.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
buhaha,JJ,adjective,"heedless , lavish , prodigal , wasteful",0,Neutral,0,0,0,0,-1,0,0,0,1,-1,0,1,0,-1,-1,1,0,0,0,0,0
buhaha,JJ,adjective,spendthrift,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
buhaha,NN,noun,spendthrift,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
buhahá’,JJ,adjective,"lavish, extravagant, spend-thrift.",0,Neutral,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buhat,JJ,adjective,"done , finished",0,Neutral,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
buhat,NN,noun,"deed , work , action",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0
buhat,VB,verb,"to act , do , make , perform , accomplish",0.421,Positive,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1
búhat,VB,verb,"to do, to make, to perform.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
buháwi’,NN,noun,tornado.,0,Neutral,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
buhi,JJ,adjective,alive antonym: patay,0.382,Positive,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1
buhin,NN,noun,subtraction,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buhin,VB,verb,"to lessen , subtract , or diminish",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búhin,VB,verb,"to subtract, to deduct, to decrease, to lessen.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
buhis,NN,noun,( historical ) a tribute,0,Neutral,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
buhis,NN,noun,"duty , revenue , tax",0,Neutral,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0
buhis,NN,noun,toll,0,Neutral,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
buhis,NN,noun,tribute,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,1,0
buhís,NN,noun,"tax, levy.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0
buhís,VB,verb,to levy tax.,0,Neutral,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
buhí’,JJ,adjective,alive.,0.382,Positive,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
búhi’,VB,verb,"to set free, to unhand, to ignite as of fire-crackers.",0.511,Positive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
buho,NN,noun,"crevice , hole , opening , perforation , pit , vent",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
buho-buho,NN,noun,"diminutive of búhò : a small hole , perforation , or pore",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
buhok,NN,noun,alternative spelling of bohók,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
buhúk,NN,noun,hair on the head.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
búhu’,NN,noun,"hole, crevice, aperture.",0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0
búhu’,VB,verb,to bore or drill a hole.,-0.25,Negative,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1
buk-on,VB,verb,to cut or open,-0.273,Negative,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1
búkad,VB,verb,"to open, to unfold, to bloom, to undo a package.",0,Neutral,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,-1,0,0,0
bukadkad,VB,verb,"to bloom , blossom , or flower",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bukál,NN,noun,"bubble, froth.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
bukál,VB,verb,"to boil, to bubble.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
bukana,NN,noun,mouth ( of a river ),0,Neutral,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bukas,JJ,adjective,"candid , open synonym: serado",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0
bukás,JJ,adjective,"opened, candid.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
bukás,VB,verb,"to open, to unfold, to begin.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
bukaw,NN,noun,owl,0,Neutral,0,0,0,0,0,0,1,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0
búkaw,NN,noun,owl.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0
buká’,NN,noun,"opening, crack.",0,Neutral,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0
buká’,JJ,adjective,"open, cut, split, cracked.",-0.273,Negative,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
buká’,VB,verb,"to cut open, to crack.",-0.273,Negative,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
búkbuk,NN,noun,weevil.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
búkbuk,VB,verb,"to crash, to grind, to make into powder.",-0.402,Negative,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0
bukid,NN,noun,mountain,0,Neutral,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
bukid,NN,noun,hill synonym: bakolod,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búkid,NN,noun,"hill, mountain.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,0
bukidnon,JJ,adjective,"coarse , rough , uncultured , uncouth",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bukidnon,NN,noun,mountaineer,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buksan,VB,verb,open,0,Neutral,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
búktut,NN,noun,hunchback.,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
bukú,NN,noun,"node, joint.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
bukúbukú,NN,noun,"joint, ankle.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búkud,JJ,adjective,"secure, strong.",0.691,Positive,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,-1,-1,1,1
bukúl,NN,noun,"lump, swelling, protuberance; of plants, bud.",0,Neutral,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1
búkut,VB,verb,"to confine, to isolate, to pen or coop up.",-0.202,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-1,-1,-1,-1
búku’,NN,noun,"plan, proposal, intention, proposition.",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
búku’,VB,verb,"to say, to plan, to think of, to intent to.",0,Neutral,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0
bulád,VB,verb,"to spread out, to dry in the sun.",0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,1
bulador,NN,noun,kite,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
buladúr,NN,noun,kite.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bulág,NN,noun,"blind, beggar.",-0.402,Negative,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1
bulág,JJ,adjective,"depravity in eyesight, blind.",-0.402,Negative,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
búlag,VB,verb,"to divorce, to sever, to separate, to depart.",0,Neutral,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
bulahan,JJ,adjective,fortunate,0.44,Positive,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
buláhan,JJ,adjective,"fortunate, lucky.",0.691,Positive,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
bulak,NN,noun,"blossom , flower",0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
bulak,VB,verb,"blossom , flower",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0
búlak,NN,noun,"flower, blossom, cotton fibers.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búlak,VB,verb,"to bloom, to flower.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,0
bulak-bulak,NN,noun,diminutive of búlak,0,Neutral,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0
bulakbol,NN,noun,truant,0,Neutral,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,1,-1,0
bulakbol,VB,verb,to play truant,0.34,Positive,1,0,1,1,0,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1
bulákwit,VB,verb,"to snatch, to seize.",0,Neutral,0,-1,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bulalakaw,NN,noun,( visayan mythology ) a deity described as a shining bird or human-bird hybrid,0,Neutral,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
bulalakaw,NN,noun,"a meteorite , shooting star",0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
bulan,NN,noun,moon ( largest natural satellite of planet earth ),0.361,Positive,1,0,1,1,0,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1
bulan,NN,noun,moon ( any substantially sized natural satellite of a planet ),0.417,Positive,1,0,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1
bulan,NN,noun,month ( period into which a year is divided ),0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
búlan,NN,noun,"month, moon.",0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
búlanbulan,RB,adverb,"monthly, every month.",0,Neutral,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,1,0,0,0
bulang,NN,noun,cockfight,0,Neutral,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,0,1,0,0,0,1,0
bulang,VB,verb,to cockfight,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
búlang,VB,verb,to participate in a cockfight.,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0
bulangan,NN,noun,cockpit,0,Neutral,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,-1,0,0
búlaw,VB,verb,"to oversleep, to wake up later than usual, to waken late in the day.",0,Neutral,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
bulawan,NN,noun,gold,0,Neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buláwan,NN,noun,"gold, raw gold metal.",0,Neutral,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0
bulawanon,JJ,adjective,golden,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
bulá’,NN,noun,"bubble, froth, foam.",0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
bulá’,VB,verb,"to bubble, to foam, to spume at the mouth.",0,Neutral,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0
búlbug,VB,verb,"to strike repeatedly, to beat against.",-0.128,Negative,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
bulbul,NN,noun,fine hair,0.202,Positive,1,0,1,1,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0
bulbul,NN,noun,down ( soft hair of the face when beginning to appear ),0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bulbul,NN,noun,feathers,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1
bulgár,JJ,adjective,"vulgar, gaudy.",0,Neutral,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
buli,NN,noun,buttock,0,Neutral,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
buli,VB,verb,polish,0,Neutral,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0
bulídbulíd,VB,verb,"to crumble, to roll over and over down a slope.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1
bulig,NN,noun,"aid , help synonym: ayuda",0.402,Positive,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
búlig,NN,noun,"bunch of banana fruits intact on the trunk, help;  to help, to assist, to aid.",0.735,Positive,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1
buligan,VB,verb,"to aid , to help",0.402,Positive,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,-1,1,1,1,1,1
buling,NN,noun,"spot , stain",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
buling,VB,verb,"stain , soil , dirty",-0.44,Negative,-1,0,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bulíng,NN,noun,soot.,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
bulinga,NN,noun,"fish eggs , roe",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bulí’,NN,noun,"anus, buttocks, rear.",0,Neutral,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0
bulto,NN,noun,"luggage , trunk or box",0,Neutral,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
bulto,NN,noun,a carved statue,0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
búltu,NN,noun,"bulk, big bundle.",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
buluadan,NN,noun,where animals are bred,0,Neutral,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
buluhatan,NN,noun,workshop,0,Neutral,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
buluhaton,NN,noun,errand ; task,0,Neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,1
bulukutan,NN,noun,"enclosure , pen",0,Neutral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0
